City ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description,Date
230,Asau,46.4333,26.4,50.76,91,73,5.19,RO,broken clouds,2021-05-21 23:03:51
231,Ponta Do Sol,32.6667,-17.1,66.83,72,4,8.1,PT,clear sky,2021-05-21 23:03:51
232,Ryotsu,38.0833,138.4333,63.19,79,61,18.05,JP,broken clouds,2021-05-21 23:03:52
233,Pimentel,-6.8367,-79.9342,68.29,84,90,3.0,PE,overcast clouds,2021-05-21 23:03:52
234,Dingolfing,48.6333,12.5,51.12,94,100,12.77,DE,moderate rain,2021-05-21 23:03:52
235,Poum,-20.2333,164.0167,74.12,69,38,19.37,NC,scattered clouds,2021-05-21 23:03:52
236,Praia Da Vitoria,38.7333,-27.0667,59.76,68,100,14.45,PT,overcast clouds,2021-05-21 23:03:53
237,Shaowu,27.3409,117.4831,73.02,99,99,1.32,CN,moderate rain,2021-05-21 23:03:53
238,Trat,12.5,102.5,76.21,95,77,4.09,TH,broken clouds,2021-05-21 23:03:53
239,San Jose,37.3394,-121.895,73.31,31,1,4.0,US,clear sky,2021-05-21 22:59:35
240,Tilichiki,60.4667,166.1,31.41,88,100,7.52,RU,overcast clouds,2021-05-21 23:03:54
241,Port Hardy,50.6996,-127.4199,55.08,70,96,14.27,CA,overcast clouds,2021-05-21 23:00:12
242,Bayangol,50.6977,103.4656,32.92,60,100,8.55,RU,overcast clouds,2021-05-21 23:03:54
243,Luba,3.4568,8.5547,80.02,86,73,7.54,GQ,light rain,2021-05-21 23:03:54
244,Mayo,38.8876,-76.5119,84.15,62,1,5.64,US,clear sky,2021-05-21 23:03:54
245,Nha Trang,12.25,109.1833,80.6,78,94,6.02,VN,overcast clouds,2021-05-21 23:03:55
246,Coquimbo,-29.9533,-71.3436,59.41,75,24,10.49,CL,few clouds,2021-05-21 23:00:07
247,Katsuura,35.1333,140.3,67.1,91,100,24.58,JP,heavy intensity rain,2021-05-21 23:00:59
248,Kenai,60.5544,-151.2583,53.65,50,90,10.36,US,overcast clouds,2021-05-21 23:03:55
249,Charters Towers,-20.1,146.2667,67.93,65,17,11.54,AU,few clouds,2021-05-21 23:02:15
250,Aklavik,68.2191,-135.0107,61.14,37,20,9.78,CA,few clouds,2021-05-21 23:03:55
251,Murray Bridge,-35.1167,139.2667,65.32,40,10,8.37,AU,clear sky,2021-05-21 23:03:56
252,Hovd,48.0056,91.6419,33.04,47,27,5.91,MN,scattered clouds,2021-05-21 23:03:56
253,Hambantota,6.1241,81.1185,80.29,85,94,14.45,LK,overcast clouds,2021-05-21 23:03:56
254,Srednekolymsk,67.45,153.6833,36.72,67,98,5.57,RU,overcast clouds,2021-05-21 23:03:56
255,Marawi,7.9986,124.2928,69.66,83,51,0.92,PH,broken clouds,2021-05-21 23:03:57
256,Dingle,10.9995,122.6711,80.1,81,88,2.08,PH,overcast clouds,2021-05-21 23:03:57
257,Bershet,57.7309,56.3783,51.06,79,21,7.09,RU,few clouds,2021-05-21 23:03:57
258,Umm Lajj,25.0213,37.2685,81.18,78,91,9.89,SA,overcast clouds,2021-05-21 23:03:57
259,Port-Gentil,-0.7193,8.7815,78.1,90,100,12.84,GA,heavy intensity rain,2021-05-21 23:02:10
260,Minchinabad,30.163,73.5685,80.83,46,10,7.7,PK,clear sky,2021-05-21 23:03:58
261,Sioux Lookout,50.1001,-91.917,68.07,73,75,3.44,CA,broken clouds,2021-05-21 23:03:58
262,Oussouye,12.485,-16.5469,75.54,64,51,9.01,SN,broken clouds,2021-05-21 23:03:59
263,Chino Valley,34.7575,-112.4538,71.92,15,0,7.0,US,clear sky,2021-05-21 23:00:54
264,Lavrentiya,65.5833,-171.0,34.09,99,100,4.07,RU,light rain,2021-05-21 23:03:59
265,Tashara,55.5195,83.5094,43.97,94,100,7.34,RU,overcast clouds,2021-05-21 23:03:59
266,Klaksvik,62.2266,-6.589,38.32,85,99,21.09,FO,overcast clouds,2021-05-21 23:03:59
267,Naze,28.3667,129.4833,67.12,92,100,10.6,JP,light rain,2021-05-21 23:04:00
268,Maningrida,-12.0667,134.2667,76.1,78,100,11.36,AU,overcast clouds,2021-05-21 23:04:00
269,Narsaq,60.9167,-46.05,35.82,90,100,0.67,GL,overcast clouds,2021-05-21 23:04:00
270,Siguiri,11.6667,-9.5,82.76,52,48,8.3,GN,light rain,2021-05-21 23:03:06
271,Sal Rei,16.1833,-22.9167,72.16,86,21,10.09,CV,few clouds,2021-05-21 23:04:00
272,Codrington,-38.2667,141.9667,53.55,61,41,13.8,AU,scattered clouds,2021-05-21 23:04:01
273,Sorong,-0.8833,131.25,77.97,88,100,6.85,ID,light rain,2021-05-21 23:04:01
274,Kraslava,55.8951,27.168,47.26,88,71,7.83,LV,broken clouds,2021-05-21 23:04:01
275,Hofn,64.2539,-15.2082,38.71,59,88,13.98,IS,light rain,2021-05-21 23:04:02
276,Buraydah,26.326,43.975,93.65,9,94,9.24,SA,overcast clouds,2021-05-21 22:59:54
277,Arman,59.7,150.1667,44.74,59,12,2.66,RU,few clouds,2021-05-21 23:04:02
278,Osorno,-40.5667,-73.15,50.31,87,90,3.44,CL,overcast clouds,2021-05-21 23:04:02
279,Kalmunai,7.4167,81.8167,79.07,82,100,9.6,LK,overcast clouds,2021-05-21 23:04:02
280,Gravdal,68.1214,13.5031,40.71,84,98,19.82,NO,overcast clouds,2021-05-21 23:03:09
281,Labuan,5.2767,115.2417,77.16,91,100,8.14,MY,overcast clouds,2021-05-21 23:04:03
282,Lima,-12.0432,-77.0282,63.39,44,30,1.01,PE,scattered clouds,2021-05-21 23:01:06
283,Mao,39.8885,4.2658,63.16,88,0,6.91,ES,clear sky,2021-05-21 23:04:03
284,Faya,18.3851,42.4509,64.92,34,6,1.45,SA,clear sky,2021-05-21 23:04:04
285,Vostok,46.4856,135.8833,63.01,50,100,1.32,RU,overcast clouds,2021-05-21 23:04:04
286,Sohag,26.557,31.6948,81.93,27,0,15.97,EG,clear sky,2021-05-21 23:04:04
287,Kambove,-10.8764,26.5969,56.23,65,1,4.12,CD,clear sky,2021-05-21 23:04:05
288,Burley,42.5357,-113.7928,51.67,65,78,4.74,US,broken clouds,2021-05-21 23:00:16
289,Ruteng,-8.6136,120.4721,63.03,86,97,1.72,ID,overcast clouds,2021-05-21 23:04:05
290,Dauriya,49.9333,116.8667,46.83,68,100,15.5,RU,overcast clouds,2021-05-21 23:04:05
291,Sakakah,29.9697,40.2064,85.21,22,7,12.06,SA,clear sky,2021-05-21 23:04:06
292,Smiltene,57.4244,25.9016,44.8,90,13,5.61,LV,few clouds,2021-05-21 23:04:06
293,Haines Junction,60.7522,-137.5108,52.02,50,85,15.52,CA,overcast clouds,2021-05-21 23:04:06
294,Tiksi,71.6872,128.8694,27.73,88,100,5.32,RU,overcast clouds,2021-05-21 23:04:07
295,Lichinga,-13.3128,35.2406,54.16,75,6,3.69,MZ,clear sky,2021-05-21 23:04:07
296,Killam,52.7834,-111.8518,49.05,40,83,5.5,CA,broken clouds,2021-05-21 23:04:07
297,Rovinj,45.08,13.64,62.42,71,100,16.17,HR,overcast clouds,2021-05-21 23:04:07
298,Tuatapere,-46.1333,167.6833,49.82,71,72,4.38,NZ,broken clouds,2021-05-21 23:04:08
299,Damghan,36.1683,54.348,74.93,26,92,1.9,IR,overcast clouds,2021-05-21 23:04:08
300,Kigoma,-4.8769,29.6267,73.65,78,49,4.34,TZ,light rain,2021-05-21 23:04:08
301,Lagunas,-5.2269,-75.6753,77.65,86,70,1.14,PE,broken clouds,2021-05-21 23:04:09
302,Souillac,-20.5167,57.5167,71.38,73,49,17.07,MU,light rain,2021-05-21 23:01:04
303,Port Hawkesbury,45.6169,-61.3485,64.9,71,15,1.99,CA,few clouds,2021-05-21 23:04:09
304,Petropavlovsk-Kamchatskiy,53.0452,158.6483,52.39,51,0,14.25,RU,clear sky,2021-05-21 23:04:09
305,Balkhash,46.844,74.9804,62.28,46,14,4.25,KZ,few clouds,2021-05-21 23:04:10
306,Bundaberg,-24.85,152.35,70.21,66,40,7.0,AU,scattered clouds,2021-05-21 23:04:10
307,San Jeronimo,-11.9472,-75.2829,53.2,68,28,6.29,PE,scattered clouds,2021-05-21 23:04:10
308,Batagay-Alyta,67.8006,130.4114,29.07,73,99,3.89,RU,overcast clouds,2021-05-21 23:04:10
309,Odweyne,9.4092,45.064,74.89,59,46,10.2,SO,scattered clouds,2021-05-21 23:04:11
310,Luderitz,-26.6481,15.1594,60.64,48,0,11.45,NA,clear sky,2021-05-21 23:04:11
311,Bhikhi,30.0667,75.5333,79.16,58,54,4.14,IN,broken clouds,2021-05-21 23:04:11
312,Port Blair,11.6667,92.75,82.44,81,100,18.97,IN,light rain,2021-05-21 23:04:11
313,Calama,-22.4667,-68.9333,57.69,15,0,11.5,CL,clear sky,2021-05-21 23:04:07
314,Norman Wells,65.282,-126.8329,68.61,25,9,8.08,CA,clear sky,2021-05-21 23:04:12
315,Najran,17.4924,44.1277,76.3,19,6,2.19,SA,clear sky,2021-05-21 23:04:12
316,Lubao,14.9167,120.55,85.14,74,23,2.1,PH,light rain,2021-05-21 23:04:12
317,Beaverlodge,55.2166,-119.4361,60.85,23,0,6.51,CA,clear sky,2021-05-21 23:04:12
318,Hami,42.8,93.45,54.23,14,72,13.13,CN,broken clouds,2021-05-21 23:04:13
319,Muana,-1.5283,-49.2167,75.94,94,63,4.41,BR,broken clouds,2021-05-21 23:04:13
320,Rosarito,32.3333,-117.0333,68.41,60,1,11.81,MX,clear sky,2021-05-21 23:04:13
321,Igarka,67.4667,86.5833,34.39,97,100,18.57,RU,light rain,2021-05-21 23:04:14
322,Juba,4.8517,31.5825,72.21,89,47,1.14,SS,light rain,2021-05-21 23:04:14
323,Guerrero Negro,27.9769,-114.0611,66.47,53,0,22.53,MX,clear sky,2021-05-21 23:04:14
324,Altay,47.8667,88.1167,38.21,36,62,3.8,CN,broken clouds,2021-05-21 23:04:15
325,La Cruz,23.9167,-106.9,84.47,68,100,4.0,MX,overcast clouds,2021-05-21 23:04:15
326,Ugoofaaru,5.6667,73.0,83.77,76,100,18.16,MV,overcast clouds,2021-05-21 23:04:15
327,Alice Springs,-23.7,133.8833,54.95,40,0,5.39,AU,clear sky,2021-05-21 23:04:15
328,Zhigansk,66.7697,123.3711,35.33,60,64,11.97,RU,broken clouds,2021-05-21 23:04:16
329,Sume,-7.6717,-36.88,73.8,82,100,10.85,BR,overcast clouds,2021-05-21 23:04:16
330,Nemuro,43.3236,145.575,43.25,99,100,10.29,JP,overcast clouds,2021-05-21 23:02:52
331,Bayji,34.9311,43.487,88.16,14,51,11.68,IQ,broken clouds,2021-05-21 23:03:09
332,Koutiala,12.3917,-5.4642,89.85,38,100,7.72,ML,overcast clouds,2021-05-21 23:04:16
333,Kuopio,62.8924,27.677,44.55,91,90,9.8,FI,overcast clouds,2021-05-21 23:04:17
334,Clyde River,70.4692,-68.5914,18.27,80,75,2.04,CA,broken clouds,2021-05-21 23:04:17
335,Zapolyarnyy,69.4154,30.8136,31.28,97,100,25.43,RU,snow,2021-05-21 23:04:17
336,Namibe,-15.1961,12.1522,71.8,67,0,5.06,AO,clear sky,2021-05-21 23:04:17
337,Jiaohe,43.7286,127.3447,65.64,70,3,3.91,CN,clear sky,2021-05-21 23:04:18
338,Sao Caetano De Odivelas,-0.75,-48.02,75.63,96,69,5.93,BR,light rain,2021-05-21 23:04:18
339,Lagoa,39.05,-27.9833,58.21,67,83,18.32,PT,broken clouds,2021-05-21 23:03:07
340,Kamaishi,39.2667,141.8833,59.95,97,100,7.49,JP,overcast clouds,2021-05-21 23:00:43
341,Saint-Georges,12.0564,-61.7485,80.47,75,80,16.51,GD,broken clouds,2021-05-21 23:04:18
342,Mackay,-21.15,149.2,73.69,78,10,16.35,AU,clear sky,2021-05-21 23:03:23
343,Itamaraca,-7.7478,-34.8256,78.85,69,47,9.98,BR,scattered clouds,2021-05-21 23:01:51
344,Husavik,66.0449,-17.3389,33.82,76,100,6.35,IS,overcast clouds,2021-05-21 23:04:19
345,Roald,62.5833,6.1333,48.25,93,26,9.22,NO,scattered clouds,2021-05-21 23:04:19
346,Cayenne,4.9333,-52.3333,77.09,90,75,3.0,GF,broken clouds,2021-05-21 23:04:14
347,Egvekinot,66.3167,-179.1667,30.31,96,96,4.38,RU,overcast clouds,2021-05-21 23:04:19
348,Mataram,-8.5833,116.1167,74.21,85,69,5.55,ID,broken clouds,2021-05-21 23:04:19
349,Nelson Bay,-32.7167,152.15,64.11,73,26,1.01,AU,scattered clouds,2021-05-21 23:04:20
350,Hualmay,-11.0964,-77.6139,64.45,85,16,9.98,PE,few clouds,2021-05-21 23:04:20
351,Den Helder,52.9599,4.7593,52.99,85,90,28.77,NL,overcast clouds,2021-05-21 23:04:20
352,Esperance,-33.8667,121.9,60.53,55,100,8.79,AU,overcast clouds,2021-05-21 23:04:20
353,Bonthe,7.5264,-12.505,81.99,79,69,5.41,SL,light rain,2021-05-21 23:04:21
354,Beira,-19.8436,34.8389,70.77,84,0,7.18,MZ,clear sky,2021-05-21 23:04:21
355,Owando,-0.4819,15.8999,70.14,99,70,2.3,CG,moderate rain,2021-05-21 23:04:21
356,Sao Filipe,14.8961,-24.4956,72.63,78,5,3.94,CV,clear sky,2021-05-21 23:04:22
357,Abidjan,5.3094,-4.0197,76.96,76,20,8.37,CI,few clouds,2021-05-21 23:04:22
358,Schoneiche,52.4667,13.6833,54.05,79,0,6.4,DE,clear sky,2021-05-21 23:04:22
359,Caiaponia,-16.9567,-51.8103,70.5,58,47,3.22,BR,scattered clouds,2021-05-21 23:04:22
360,Pangnirtung,66.1451,-65.7125,16.14,85,87,4.94,CA,overcast clouds,2021-05-21 23:04:23
361,Berlevag,70.8578,29.0864,34.61,81,100,23.73,NO,light snow,2021-05-21 23:04:23
362,Roma,43.2128,-75.4557,85.86,39,1,9.22,US,clear sky,2021-05-21 23:04:23
363,Dourdan,48.5277,2.0111,53.04,78,0,19.91,FR,clear sky,2021-05-21 23:04:24
364,Hegra,63.4644,11.114,48.51,87,0,5.75,NO,clear sky,2021-05-21 23:04:24
365,Mokhotlong,-29.2894,29.0675,37.24,83,5,4.99,LS,clear sky,2021-05-21 23:04:24
366,Luwuk,-0.9516,122.7875,76.6,86,100,3.76,ID,overcast clouds,2021-05-21 23:04:24
367,Almaznyy,48.0448,40.045,55.54,97,3,9.01,RU,clear sky,2021-05-21 23:04:25
368,Faanui,-16.4833,-151.75,81.86,72,8,14.81,PF,clear sky,2021-05-21 23:04:25
369,Yabrud,33.9674,36.6574,61.52,44,12,3.89,SY,few clouds,2021-05-21 23:04:25
370,Mormugao,15.4,73.8,81.81,78,47,7.96,IN,scattered clouds,2021-05-21 23:04:25
371,Mackenzie,55.2999,-123.1698,67.1,24,67,6.08,CA,broken clouds,2021-05-21 23:04:26
372,Severo-Kurilsk,50.6789,156.125,39.29,77,49,14.25,RU,scattered clouds,2021-05-21 23:04:26
373,De-Kastri,51.4667,140.7833,47.35,85,97,7.2,RU,overcast clouds,2021-05-21 23:04:26
374,Piacabucu,-10.4056,-36.4344,76.37,88,2,7.58,BR,clear sky,2021-05-21 23:04:26
375,Lasa,46.6166,10.7002,52.63,99,99,5.03,IT,overcast clouds,2021-05-21 23:04:27
376,Road Town,18.4167,-64.6167,82.4,74,20,8.05,VG,few clouds,2021-05-21 23:00:09
377,Gallup,35.5281,-108.7426,66.96,51,75,3.0,US,broken clouds,2021-05-21 23:04:27
378,Bud,39.447,-86.1758,82.54,64,100,7.02,US,overcast clouds,2021-05-21 23:04:27
379,Nizhniy Kuranakh,58.8353,125.4869,41.11,55,83,3.98,RU,broken clouds,2021-05-21 23:04:28
380,Airai,-8.9266,125.4092,61.63,86,96,2.98,TL,light rain,2021-05-21 23:04:28
381,Ixtapa,20.7,-105.2,81.23,71,59,5.01,MX,broken clouds,2021-05-21 23:02:23
382,Manicore,-5.8092,-61.3003,78.67,87,93,2.35,BR,overcast clouds,2021-05-21 23:04:28
383,Makakilo City,21.3469,-158.0858,78.69,67,24,14.76,US,few clouds,2021-05-21 22:59:51
384,Belmonte,-15.8631,-38.8828,75.7,78,5,9.6,BR,clear sky,2021-05-21 23:04:29
385,Rathdrum,47.8137,-116.892,66.22,37,75,4.0,US,broken clouds,2021-05-21 23:04:29
386,Yangjiang,21.85,111.9667,82.24,89,60,7.38,CN,broken clouds,2021-05-21 23:04:29
387,Svetlogorsk,52.6333,29.7333,45.75,87,14,6.89,BY,few clouds,2021-05-21 23:04:29
388,Seondha,26.1578,78.7797,83.75,54,0,3.89,IN,clear sky,2021-05-21 23:04:30
389,Victor Harbor,-35.5667,138.6167,64.18,60,8,6.13,AU,clear sky,2021-05-21 23:04:30
390,Sinnar,13.5691,33.5672,92.41,8,39,16.49,SD,scattered clouds,2021-05-21 23:04:30
391,Rawson,-43.3002,-65.1023,55.15,82,100,2.48,AR,overcast clouds,2021-05-21 23:04:31
392,College,64.8569,-147.8028,58.59,49,90,4.61,US,overcast clouds,2021-05-21 23:04:31
393,Lata,40.1629,-8.3327,57.06,91,96,2.84,PT,overcast clouds,2021-05-21 23:04:31
394,Mount Gambier,-37.8333,140.7667,52.02,58,0,9.69,AU,clear sky,2021-05-21 23:04:31
395,Aksarka,66.5606,67.7975,59.83,63,28,1.66,RU,scattered clouds,2021-05-21 23:04:32
396,Uyo,5.0333,7.9266,75.6,96,95,3.78,NG,overcast clouds,2021-05-21 23:04:32
397,Tamandare,-8.7597,-35.1047,77.97,82,43,9.4,BR,scattered clouds,2021-05-21 23:04:32
398,Chamrajnagar,11.9167,76.95,71.02,87,100,1.74,IN,overcast clouds,2021-05-21 23:04:33
399,Pafos,34.7667,32.4167,69.58,64,40,12.66,CY,scattered clouds,2021-05-21 23:04:33
400,Krasnoyarskiy,51.965,59.8967,60.87,67,25,3.42,RU,scattered clouds,2021-05-21 23:04:33
401,Araceli,10.5529,119.9913,81.28,82,94,7.81,PH,overcast clouds,2021-05-21 23:04:33
402,Yining,29.0361,114.5636,65.89,99,100,2.21,CN,light rain,2021-05-21 23:04:34
403,Shepsi,44.0361,39.1489,64.83,86,40,5.17,RU,scattered clouds,2021-05-21 23:04:34
404,Healdsburg,38.6105,-122.8692,78.1,29,40,3.0,US,scattered clouds,2021-05-21 23:04:34
405,Aldan,58.6031,125.3894,36.1,66,90,5.17,RU,overcast clouds,2021-05-21 23:04:34
406,Saint-Pierre,-21.3393,55.4781,71.24,64,20,9.22,RE,few clouds,2021-05-21 23:04:35
407,Tunduma,-9.3,32.7667,51.71,91,17,5.82,TZ,few clouds,2021-05-21 23:04:35
408,Jaroslaw,50.0162,22.6778,57.11,66,98,12.91,PL,overcast clouds,2021-05-21 23:04:35
409,Santa Cruz Cabralia,-16.2781,-39.0247,75.43,78,0,9.73,BR,clear sky,2021-05-21 23:04:35
410,Nalut,30.3333,10.85,76.82,29,1,21.97,LY,clear sky,2021-05-21 23:04:36
411,Urengoy,65.9667,78.3667,45.03,99,89,8.25,RU,overcast clouds,2021-05-21 23:04:36
412,Ostrovnoy,68.0531,39.5131,35.78,98,100,5.37,RU,overcast clouds,2021-05-21 23:04:36
413,Erzurum,40.0,41.5,56.88,47,19,6.15,TR,few clouds,2021-05-21 23:04:37
414,Gresham,45.4982,-122.4315,69.98,37,75,1.61,US,broken clouds,2021-05-21 23:04:06
415,Talara,-4.5772,-81.2719,67.93,89,5,19.33,PE,clear sky,2021-05-21 23:04:37
416,Xuddur,4.1213,43.8894,72.57,75,48,15.61,SO,scattered clouds,2021-05-21 23:04:37
417,Waddan,29.1614,16.139,70.92,47,0,17.2,LY,clear sky,2021-05-21 23:04:37
418,Bowen,-20.0167,148.2333,72.72,64,89,17.67,AU,overcast clouds,2021-05-21 23:04:38
419,New Britain,41.6612,-72.7795,80.26,53,1,1.01,US,clear sky,2021-05-21 23:04:38
420,Mendi,-6.1761,143.6513,59.99,92,100,0.98,PG,overcast clouds,2021-05-21 23:04:38
421,Sembakung,3.8167,117.25,74.34,99,100,2.42,ID,overcast clouds,2021-05-21 23:04:38
422,Evensk,61.95,159.2333,39.69,75,88,4.74,RU,overcast clouds,2021-05-21 23:04:39
423,Batticaloa,7.7102,81.6924,81.23,78,100,1.77,LK,overcast clouds,2021-05-21 23:04:39
424,Osuna,37.2377,-5.1075,72.82,39,56,5.75,ES,broken clouds,2021-05-21 23:04:39
425,Cockburn Town,21.4612,-71.1419,77.94,73,100,20.13,TC,overcast clouds,2021-05-21 23:04:08
426,Ambunti,-4.2365,142.8448,80.62,84,98,0.92,PG,overcast clouds,2021-05-21 23:04:39
427,Manjakandriana,-18.9167,47.8,49.69,98,33,4.05,MG,scattered clouds,2021-05-21 23:03:20
428,Nome,64.5011,-165.4064,39.16,87,90,16.11,US,overcast clouds,2021-05-21 23:04:40
429,Mykhaylivka,47.2724,35.2224,55.67,82,96,13.27,UA,overcast clouds,2021-05-21 23:04:40
430,Palmer,42.1584,-72.3287,81.21,45,48,1.99,US,scattered clouds,2021-05-21 23:04:40
431,Trairi,-3.2778,-39.2689,78.58,80,75,9.46,BR,broken clouds,2021-05-21 23:00:07
432,Soeng Sang,14.4264,102.4606,82.0,86,92,1.21,TH,overcast clouds,2021-05-21 23:04:41
433,Mosna,46.0833,24.4,46.71,86,70,2.84,RO,light rain,2021-05-21 23:04:41
434,Angoram,-4.0625,144.0661,83.12,76,74,1.7,PG,broken clouds,2021-05-21 23:04:42
435,Broome,42.2506,-75.833,84.58,78,1,1.88,US,clear sky,2021-05-21 23:04:42
436,Palauig,15.435,119.9045,83.34,75,48,3.18,PH,light rain,2021-05-21 23:04:42
437,Puerto Lopez,4.0845,-72.956,79.92,80,74,0.69,CO,broken clouds,2021-05-21 23:04:42
438,Taperoa,-7.2075,-36.8267,73.85,74,38,16.2,BR,scattered clouds,2021-05-21 23:04:43
439,Sechura,-5.5569,-80.8222,71.98,70,7,17.85,PE,clear sky,2021-05-21 23:04:43
440,Nanortalik,60.1432,-45.2371,33.48,90,98,16.98,GL,overcast clouds,2021-05-21 23:04:43
441,Kysyl-Syr,63.8986,122.7617,43.11,50,62,4.05,RU,broken clouds,2021-05-21 23:04:44
442,Tazovskiy,67.4667,78.7,34.7,100,100,10.47,RU,overcast clouds,2021-05-21 23:04:44
443,Te Horo,-40.8084,175.1233,56.8,79,77,1.99,NZ,broken clouds,2021-05-21 23:04:44
444,Pingliang,35.5392,106.6861,61.41,67,96,7.54,CN,overcast clouds,2021-05-21 23:04:44
445,Tiznit,29.5833,-9.5,84.72,23,42,4.43,MA,scattered clouds,2021-05-21 23:04:45
446,Longyearbyen,78.2186,15.6401,22.84,74,75,11.5,SJ,broken clouds,2021-05-21 23:04:45
447,Bhuj,23.2667,69.6667,82.0,76,15,16.69,IN,few clouds,2021-05-21 23:04:45
448,Ilulissat,69.2167,-51.1,33.82,80,90,11.5,GL,overcast clouds,2021-05-21 23:04:46
449,Timmins,48.4669,-81.3331,72.23,67,100,10.27,CA,light rain,2021-05-21 23:04:22
450,Kungurtug,50.5994,97.5228,27.86,89,96,3.87,RU,overcast clouds,2021-05-21 23:04:46
451,Mangan,27.5167,88.5333,69.91,67,64,5.88,IN,broken clouds,2021-05-21 23:04:46
452,Aguas Belas,-9.1114,-37.1231,70.79,95,51,5.66,BR,broken clouds,2021-05-21 23:04:46
453,Boralday,43.3578,76.8594,46.26,45,1,1.95,KZ,clear sky,2021-05-21 23:04:47
454,Jalu,29.0331,21.5482,73.78,37,0,11.34,LY,clear sky,2021-05-21 23:04:47
455,Sembe,1.6481,14.5806,71.19,99,98,2.89,CG,light rain,2021-05-21 23:04:47
456,Cacule,-14.5033,-42.2222,71.49,48,10,1.95,BR,clear sky,2021-05-21 23:04:07
457,Vao,-22.6667,167.4833,71.82,70,7,18.23,NC,clear sky,2021-05-21 23:04:47
458,Oistins,13.0667,-59.5333,80.6,65,20,20.71,BB,few clouds,2021-05-21 23:00:08
459,Snezhnogorsk,69.1933,33.2531,33.58,95,100,25.64,RU,light rain,2021-05-21 23:04:48
460,Taguatinga,-12.3857,-46.5711,79.07,42,36,4.27,BR,scattered clouds,2021-05-21 23:04:48
461,Nabire,-3.3667,135.4833,79.32,87,100,1.19,ID,moderate rain,2021-05-21 23:00:17
462,Nishihara,26.1842,127.7558,82.06,87,75,9.37,JP,broken clouds,2021-05-21 23:04:48
