City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,Acajutla,SV,2021-05-16 20:33:15,13.5928,-89.8275,93.2,38,20,6.91
281,Tigzirt,DZ,2021-05-16 20:33:15,36.8886,4.1198,70.45,47,0,5.06
282,North Bend,US,2021-05-16 20:33:15,43.4065,-124.2243,59.0,77,75,18.41
283,Dagana,MR,2021-05-16 20:33:16,16.5165,-15.5068,104.0,15,0,2.3
284,Sinnamary,GF,2021-05-16 20:33:16,5.3833,-52.95,78.76,87,100,9.08
285,Simao,CN,2021-05-16 20:33:16,22.7886,100.9748,64.87,69,100,1.54
286,Constitucion,CL,2021-05-16 20:31:29,-35.3333,-72.4167,61.25,60,97,7.65
287,Petropavlovka,RU,2021-05-16 20:33:17,50.6114,105.3196,48.56,71,43,4.12
288,Russkaya Polyana,UA,2021-05-16 20:33:17,49.417,31.9201,60.69,79,55,8.46
289,Oranjestad,AW,2021-05-16 20:30:12,12.524,-70.027,86.0,70,40,25.32
290,Lasa,IT,2021-05-16 20:31:51,46.6166,10.7002,62.6,93,40,3.44
291,Pingliang,CN,2021-05-16 20:33:17,35.5392,106.6861,50.31,49,95,1.52
292,Vao,NC,2021-05-16 20:33:18,-22.6667,167.4833,73.62,67,27,10.8
293,Luang Prabang,LA,2021-05-16 20:33:18,19.8856,102.1347,74.84,84,60,1.61
294,Severo-Kurilsk,RU,2021-05-16 20:29:53,50.6789,156.125,36.66,93,100,22.88
295,Tougan,BF,2021-05-16 20:33:18,13.0667,-3.0667,96.91,23,26,2.13
296,Bubaque,GW,2021-05-16 20:30:16,11.2833,-15.8333,77.99,82,83,18.03
297,Santa Rosa,PH,2021-05-16 20:30:48,14.3122,121.1114,84.2,70,20,4.61
298,Vila,PT,2021-05-16 20:33:19,42.0304,-8.1588,52.0,80,50,3.0
299,Broken Hill,AU,2021-05-16 20:28:23,-31.95,141.4333,37.4,81,1,6.17
300,Pierre,US,2021-05-16 20:33:19,44.3683,-100.351,69.8,52,75,12.66
301,Karratha,AU,2021-05-16 20:31:26,-20.7377,116.8463,70.29,55,0,8.25
302,Mocajuba,BR,2021-05-16 20:33:20,-2.5842,-49.5072,78.28,84,100,3.02
303,Riyadh,SA,2021-05-16 20:32:36,24.6877,46.7219,95.0,12,0,8.05
304,Richards Bay,ZA,2021-05-16 20:27:18,-28.783,32.0377,67.69,83,73,8.52
305,Poltava,UA,2021-05-16 20:33:20,49.5937,34.5407,61.79,89,67,11.43
306,Huancavelica,PE,2021-05-16 20:33:20,-12.7667,-74.9833,46.69,49,66,0.65
307,Dalbandin,PK,2021-05-16 20:33:21,28.8947,64.4101,82.62,15,90,5.14
308,Hammerfest,NO,2021-05-16 20:31:11,70.6634,23.6821,37.4,87,75,11.5
309,Alice Springs,AU,2021-05-16 20:31:53,-23.7,133.8833,37.4,70,0,4.61
310,Sawtell,AU,2021-05-16 20:33:21,-30.3833,153.1,42.8,93,0,1.14
311,San Quintin,MX,2021-05-16 20:30:14,30.4833,-115.95,64.62,61,0,18.9
312,Buraydah,SA,2021-05-16 20:30:54,26.326,43.975,93.2,17,40,16.11
313,Aksu,CN,2021-05-16 20:33:22,41.1231,80.2644,58.06,40,7,7.02
314,Cayenne,GF,2021-05-16 20:32:11,4.9333,-52.3333,84.2,65,0,9.22
315,Conde,BR,2021-05-16 20:33:22,-7.2597,-34.9075,78.8,89,20,11.5
316,Magistralnyy,RU,2021-05-16 20:33:23,56.1725,107.4458,32.31,56,95,3.29
317,Yantal,RU,2021-05-16 20:33:23,56.8471,105.2542,28.31,61,55,2.75
318,Ajdabiya,LY,2021-05-16 20:33:23,30.7554,20.2263,65.59,73,0,8.1
319,Seguela,CI,2021-05-16 20:33:24,7.9611,-6.6731,79.45,68,56,4.21
320,Juneau,US,2021-05-16 20:33:24,58.3019,-134.4197,46.4,71,75,5.75
321,Namibe,AO,2021-05-16 20:31:00,-15.1961,12.1522,74.46,60,0,7.09
322,La Ronge,CA,2021-05-16 20:30:18,55.1001,-105.2842,53.6,50,98,8.05
323,Puerto Escondido,MX,2021-05-16 20:33:24,15.85,-97.0667,87.8,66,75,9.22
324,Davila,PH,2021-05-16 20:33:25,18.4726,120.5763,82.65,71,17,2.73
325,Agirish,RU,2021-05-16 20:32:08,61.9247,63.0231,55.53,94,97,6.44
326,Shumskiy,RU,2021-05-16 20:33:25,54.8318,99.1328,43.86,93,100,3.18
327,Sakaiminato,JP,2021-05-16 20:33:25,35.55,133.2333,68.0,94,75,9.22
328,Kedrovyy,RU,2021-05-16 20:33:25,56.1667,91.8167,41.0,100,0,4.47
329,Berlevag,NO,2021-05-16 20:30:55,70.8578,29.0864,35.6,87,75,16.11
330,Sturgis,US,2021-05-16 20:33:26,41.7992,-85.4192,71.6,37,40,6.91
331,Purpe,RU,2021-05-16 20:32:11,64.4803,76.6897,34.7,51,95,13.8
332,Kamaishi,JP,2021-05-16 20:33:26,39.2667,141.8833,63.23,98,100,13.44
333,Woodbury,US,2021-05-16 20:33:27,42.3833,-96.0336,68.0,64,1,16.11
334,Golden,US,2021-05-16 20:33:27,39.7555,-105.2211,57.99,94,90,8.05
335,Port Augusta,AU,2021-05-16 20:33:27,-32.5,137.7667,50.0,81,90,4.61
336,Kavieng,PG,2021-05-16 20:31:34,-2.5744,150.7967,82.0,80,100,13.35
337,Caravelas,BR,2021-05-16 20:33:27,-17.7125,-39.2481,71.64,75,87,5.68
338,Celestun,MX,2021-05-16 20:33:28,20.8667,-90.4,85.68,64,100,17.22
339,Saint-Francois,FR,2021-05-16 20:33:28,46.4154,3.9054,55.4,58,0,11.5
340,Zhanakorgan,KZ,2021-05-16 20:33:28,43.9098,67.2495,69.78,24,0,10.78
341,Hyeres,FR,2021-05-16 20:33:29,43.1167,6.1167,64.4,63,0,13.8
342,Saint-Joseph,RE,2021-05-16 20:30:35,-21.3667,55.6167,73.4,56,0,9.22
343,Victoria,HK,2021-05-16 20:25:51,22.2855,114.1577,84.99,83,100,9.31
344,Ca Mau,VN,2021-05-16 20:33:29,9.1769,105.15,80.2,80,58,3.31
345,Salalah,OM,2021-05-16 20:31:08,17.0151,54.0924,86.0,74,0,2.3
346,Chimbote,PE,2021-05-16 20:33:29,-9.0853,-78.5783,68.88,76,64,8.16
347,Fare,PF,2021-05-16 20:33:30,-16.7,-151.0167,81.52,71,34,13.53
348,Euclid,US,2021-05-16 20:33:30,41.5931,-81.5268,66.2,42,40,11.5
349,Antofagasta,CL,2021-05-16 20:27:48,-23.65,-70.4,71.01,72,40,9.22
350,Raudeberg,NO,2021-05-16 20:33:30,61.9875,5.1352,46.99,92,100,13.44
351,Paamiut,GL,2021-05-16 20:30:38,61.994,-49.6678,37.63,84,43,10.92
352,Varhaug,NO,2021-05-16 20:31:11,58.6147,5.6457,48.2,76,75,4.61
353,Naze,JP,2021-05-16 20:32:14,28.3667,129.4833,72.63,90,53,10.13
354,Hun,LY,2021-05-16 20:33:31,29.1268,15.9477,77.76,18,18,7.85
355,Mehamn,NO,2021-05-16 20:33:31,71.0357,27.8492,35.6,87,75,17.27
356,Mecca,SA,2021-05-16 20:31:32,21.4267,39.8261,85.19,24,0,3.33
357,Payson,US,2021-05-16 20:33:31,40.0444,-111.7321,73.0,35,75,9.22
358,Matara,LK,2021-05-16 20:33:32,5.9485,80.5353,78.91,88,54,6.62
359,Corn Island,NI,2021-05-16 20:33:32,12.1694,-83.0418,82.26,69,100,10.94
360,Colesberg,ZA,2021-05-16 20:33:32,-30.72,25.0972,52.72,51,98,12.71
361,Talara,PE,2021-05-16 20:33:33,-4.5772,-81.2719,78.8,65,0,12.66
362,Road Town,VG,2021-05-16 20:29:12,18.4167,-64.6167,84.2,70,20,8.05
363,Krasnomayskiy,RU,2021-05-16 20:33:33,57.6194,34.4099,53.08,91,51,1.34
364,Santa Isabel Do Rio Negro,BR,2021-05-16 20:33:33,-0.4139,-65.0192,74.43,98,100,4.07
365,Ancud,CL,2021-05-16 20:30:11,-41.8697,-73.8203,54.0,76,0,4.61
366,Bereda,ES,2021-05-16 20:31:49,43.2686,-7.5406,50.0,84,35,1.01
367,Ulaangom,MN,2021-05-16 20:33:34,49.9811,92.0667,57.87,37,63,4.23
368,Te Anau,NZ,2021-05-16 20:30:32,-45.4167,167.7167,42.67,93,67,5.44
369,Esna,EG,2021-05-16 20:33:34,25.2934,32.554,87.8,22,0,3.44
370,Olga,RU,2021-05-16 20:32:07,43.7444,135.2892,54.23,65,98,6.51
371,Yenagoa,NG,2021-05-16 20:33:34,4.9247,6.2642,77.07,88,55,3.4
372,Qena,EG,2021-05-16 20:33:35,26.1615,32.7183,87.8,22,0,3.44
373,Alofi,NU,2021-05-16 20:32:24,-19.0595,-169.9187,77.0,83,40,9.22
374,Acarau,BR,2021-05-16 20:33:35,-2.8856,-40.12,79.23,74,99,11.27
375,Sembakung,ID,2021-05-16 20:33:35,3.8167,117.25,74.32,99,99,1.99
376,Union,US,2021-05-16 20:33:36,40.6334,-74.2663,73.99,24,1,6.91
377,Yaring,TH,2021-05-16 20:33:36,6.8662,101.3689,79.41,85,40,3.87
378,Ozernovskiy,RU,2021-05-16 20:33:36,51.5,156.5167,37.26,90,100,23.33
379,Sur,OM,2021-05-16 20:28:50,22.5667,59.5289,85.93,52,1,6.8
380,Luchenza,MW,2021-05-16 20:33:37,-16.0069,35.3095,66.22,61,0,5.5
381,Batouri,CM,2021-05-16 20:33:37,4.4333,14.3667,69.78,98,98,4.0
382,Ponta Do Sol,PT,2021-05-16 20:32:17,32.6667,-17.1,68.0,68,20,18.41
383,Goderich,CA,2021-05-16 20:33:37,43.7501,-81.7165,64.4,39,29,4.61
384,Pachora,IN,2021-05-16 20:33:38,20.6667,75.35,86.47,52,100,14.38
385,Alyangula,AU,2021-05-16 20:30:05,-13.8483,136.4192,66.2,100,13,12.75
386,Darnah,LY,2021-05-16 20:33:38,32.767,22.6367,65.32,79,11,18.61
387,San Patricio,US,2021-05-16 20:31:30,28.017,-97.5169,84.2,79,40,16.11
388,Cedar City,US,2021-05-16 20:30:01,37.6775,-113.0619,71.6,6,1,16.11
389,Bandarban,BD,2021-05-16 20:33:39,22.1965,92.2262,76.82,96,23,1.25
390,Griffith,US,2021-05-16 20:33:39,41.5284,-87.4237,73.0,46,40,5.79
391,Lensk,RU,2021-05-16 20:33:39,60.7253,114.9278,26.98,75,100,10.98
392,Broome,US,2021-05-16 20:30:00,42.2506,-75.833,66.99,37,20,12.66
393,Edgewater,US,2021-05-16 20:33:39,28.9889,-80.9023,79.0,47,40,11.5
394,Dingle,PH,2021-05-16 20:30:22,10.9995,122.6711,77.9,89,70,7.02
395,Margate,GB,2021-05-16 20:33:40,51.3813,1.3862,52.0,80,55,3.0
396,Matanzas,CU,2021-05-16 20:33:40,23.0411,-81.5775,84.2,58,75,19.57
397,Vidim,RU,2021-05-16 20:33:40,56.4088,103.1106,31.62,56,100,3.53
398,Taoudenni,ML,2021-05-16 20:30:16,22.6783,-3.9836,101.34,8,38,12.06
399,Kanker,IN,2021-05-16 20:33:40,20.2719,81.4931,80.74,66,20,8.77
400,Palu,ID,2021-05-16 20:33:41,-0.8917,119.8707,75.85,95,91,2.46
401,Souillac,MU,2021-05-16 20:31:31,-20.5167,57.5167,77.0,73,75,11.5
402,Taywarah,AF,2021-05-16 20:33:41,33.35,64.4167,51.55,33,0,1.01
403,Mehran,IR,2021-05-16 20:33:41,33.1222,46.1646,66.2,26,0,4.61
404,Bandarbeyla,SO,2021-05-16 20:31:53,9.4942,50.8122,87.17,62,53,10.87
405,Conceicao Do Araguaia,BR,2021-05-16 20:33:42,-8.2578,-49.2647,87.8,58,40,3.44
406,Limon,CR,2021-05-16 20:33:42,10.0,-83.0333,84.2,70,75,6.91
407,Kismayo,SO,2021-05-16 20:33:42,-0.3582,42.5454,79.68,84,74,16.62
408,Monduli,TZ,2021-05-16 20:33:43,-3.3,36.45,62.4,82,100,6.93
409,Rafai,CF,2021-05-16 20:33:43,4.95,23.9167,73.54,77,95,1.9
410,Shitanjing,CN,2021-05-16 20:33:43,39.2342,106.3439,54.66,21,100,2.91
411,Pisco,PE,2021-05-16 20:33:43,-13.7,-76.2167,66.0,82,90,8.05
412,Agadir,MA,2021-05-16 20:33:44,30.4202,-9.5982,69.8,73,11,3.44
413,Vostok,RU,2021-05-16 20:31:58,46.4856,135.8833,50.18,71,51,3.2
414,Kashira,RU,2021-05-16 20:33:44,54.8444,38.1669,57.2,77,0,4.47
415,Khani,GE,2021-05-16 20:32:04,41.9563,42.9566,62.6,67,0,10.36
416,Touros,BR,2021-05-16 20:32:22,-5.1989,-35.4608,80.6,74,0,9.22
417,Chatrapur,IN,2021-05-16 20:33:44,19.35,84.9833,84.02,82,7,13.71
418,Mackay,AU,2021-05-16 20:33:45,-21.15,149.2,50.0,93,0,4.61
419,Vavatenina,MG,2021-05-16 20:33:45,-17.4667,49.2,68.43,89,46,1.99
420,Mokhotlong,LS,2021-05-16 20:33:46,-29.2894,29.0675,40.39,65,0,5.12
421,Bara,NG,2021-05-16 20:33:46,10.3744,10.7288,89.58,37,49,9.33
422,Shimoda,JP,2021-05-16 20:33:46,34.6667,138.95,68.0,95,100,15.52
423,Campestre,BR,2021-05-16 20:33:47,-21.7111,-46.2464,68.0,56,20,5.73
424,Provideniya,RU,2021-05-16 20:30:31,64.3833,-173.3,30.2,86,75,4.47
425,Balezino,RU,2021-05-16 20:33:47,57.9796,53.0106,61.14,80,95,3.65
426,Zemio,CF,2021-05-16 20:33:47,5.0314,25.1361,73.8,74,96,2.1
427,Sorong,ID,2021-05-16 20:33:47,-0.8833,131.25,78.28,89,96,8.68
428,Saint-Augustin,CA,2021-05-16 20:31:19,51.226,-58.6502,46.45,50,78,7.81
429,Tainan,TW,2021-05-16 20:33:48,22.9908,120.2133,80.01,83,75,3.44
430,Brigantine,US,2021-05-16 20:33:48,39.4101,-74.3646,71.6,35,1,12.66
431,Ayagoz,KZ,2021-05-16 20:33:48,47.9714,80.4392,55.13,49,19,4.12
432,Pascagoula,US,2021-05-16 20:33:49,30.3658,-88.5561,80.6,57,1,11.5
433,Rize,TR,2021-05-16 20:33:49,40.9044,40.8949,50.14,56,3,7.81
434,Tessalit,ML,2021-05-16 20:33:49,20.1986,1.0114,98.96,13,97,16.44
435,Zvenigovo,RU,2021-05-16 20:33:50,55.9742,48.0181,68.0,60,20,2.24
436,Shakawe,BW,2021-05-16 20:33:50,-18.3667,21.85,62.42,37,0,3.74
437,Kelo,TD,2021-05-16 20:33:50,9.3086,15.8066,86.2,52,78,5.44
438,Muzaffarabad,PK,2021-05-16 20:33:51,34.37,73.4711,66.63,74,100,6.78
439,Vanimo,PG,2021-05-16 20:31:14,-2.6741,141.3028,78.6,88,99,4.52
440,Tharad,IN,2021-05-16 20:33:51,24.3961,71.6267,92.26,35,100,18.41
441,Zeya,RU,2021-05-16 20:33:07,53.75,127.2667,47.97,80,98,5.32
442,Sri Aman,MY,2021-05-16 20:33:51,1.2376,111.4621,75.2,100,100,0.36
443,Jalu,LY,2021-05-16 20:33:52,29.0331,21.5482,71.44,43,5,15.57
444,Monywa,MM,2021-05-16 20:33:52,22.1167,95.1333,91.09,37,56,7.34
445,Candido Mendes,BR,2021-05-16 20:33:52,-1.4467,-45.7167,75.34,95,55,4.03
446,Upington,ZA,2021-05-16 20:31:54,-28.4478,21.2561,50.0,62,0,4.61
447,Gudari,IN,2021-05-16 20:33:53,19.35,83.7833,80.74,83,2,3.24
448,San Felipe,VE,2021-05-16 20:33:53,10.3399,-68.7425,79.88,85,100,4.85
449,Leh,IN,2021-05-16 20:33:53,34.1667,77.5833,42.22,55,99,4.92
450,Srivardhan,IN,2021-05-16 20:29:05,18.0333,73.0167,81.59,89,100,34.65
451,Port-Gentil,GA,2021-05-16 20:32:19,-0.7193,8.7815,77.0,100,75,5.75
452,Maneromango,TZ,2021-05-16 20:33:54,-7.1988,38.7848,77.0,78,75,3.42
453,Powell River,CA,2021-05-16 20:30:37,49.8496,-124.5361,64.4,67,20,9.22
454,Tumpat,MY,2021-05-16 20:33:54,6.1978,102.171,78.8,89,20,3.44
455,Vila Franca Do Campo,PT,2021-05-16 20:29:56,37.7167,-25.4333,66.2,94,40,10.36
456,Dwarka,IN,2021-05-16 20:33:55,22.2394,68.9678,89.24,56,100,7.72
457,Langsa,ID,2021-05-16 20:33:55,4.4683,97.9683,76.33,94,100,2.48
458,Kibre Mengist,ET,2021-05-16 20:33:55,5.8833,38.9833,58.14,96,63,2.01
459,Miraflores,MX,2021-05-16 20:32:11,19.2167,-98.8083,73.4,38,75,9.22
460,Paraiso,CR,2021-05-16 20:33:55,9.8383,-83.8656,78.8,53,75,6.91
461,Nikolayevka,RU,2021-05-16 20:29:57,53.1257,47.2041,67.1,58,15,2.48
462,Uyuni,BO,2021-05-16 20:31:07,-20.4597,-66.825,49.64,19,0,7.02
463,Bilibino,RU,2021-05-16 20:32:12,68.0546,166.4372,28.78,88,87,3.51
464,Luanda,AO,2021-05-16 20:29:23,-8.8368,13.2343,78.8,89,40,5.75
465,Chicama,PE,2021-05-16 20:33:56,-7.8447,-79.1469,68.0,77,40,10.36
466,Olivenza,ES,2021-05-16 20:33:56,38.6832,-7.103,73.4,60,20,11.5
467,Tabou,CI,2021-05-16 20:33:56,4.423,-7.3528,80.28,81,74,8.03
468,Iracoubo,GF,2021-05-16 20:33:57,5.4802,-53.2011,78.31,88,100,9.33
469,Uvat,RU,2021-05-16 20:30:44,59.1433,68.8953,56.95,83,89,10.89
470,Port Moresby,PG,2021-05-16 20:33:57,-9.4431,147.1797,77.0,94,75,3.44
471,Townsville,AU,2021-05-16 20:33:57,-19.25,146.8,57.2,88,0,6.91
472,Peterhead,GB,2021-05-16 20:33:58,57.5058,-1.7981,46.4,87,75,10.36
473,Byron Bay,AU,2021-05-16 20:33:58,-28.65,153.6167,48.99,100,0,4.38
474,Manono,CD,2021-05-16 20:33:58,-7.3,27.4167,70.29,64,18,1.25
475,Onokhino,RU,2021-05-16 20:33:58,56.925,65.5394,66.2,42,0,11.18
476,Berdigestyakh,RU,2021-05-16 20:33:08,62.0989,126.6992,34.65,96,100,13.31
477,Ugoofaaru,MV,2021-05-16 20:33:59,5.6667,73.0,84.38,77,93,17.52
478,Asuncion,PY,2021-05-16 20:30:33,-25.3007,-57.6359,80.6,57,0,5.26
479,Parintins,BR,2021-05-16 20:33:59,-2.6283,-56.7358,78.13,91,100,2.39
480,Skibbereen,IE,2021-05-16 20:30:55,51.55,-9.2667,53.6,71,40,12.66
481,Kendari,ID,2021-05-16 20:33:59,-3.945,122.4989,74.12,94,48,3.58
482,Mangan,IN,2021-05-16 20:34:00,27.5167,88.5333,70.54,84,88,2.53
483,Ossora,RU,2021-05-16 20:34:00,59.2353,163.0719,34.27,92,99,6.06
484,Bam,IR,2021-05-16 20:34:00,29.106,58.357,78.24,23,5,4.59
485,Parana,AR,2021-05-16 20:33:31,-31.732,-60.5238,73.0,43,4,1.99
486,Rawson,AR,2021-05-16 20:31:08,-43.3002,-65.1023,53.47,65,22,11.74
487,Mnogovershinnyy,RU,2021-05-16 20:34:01,53.9353,139.9242,31.41,83,74,4.83
488,Tambura,SS,2021-05-16 20:34:01,5.6,27.4667,69.69,83,100,2.71
489,Ambon,ID,2021-05-16 20:34:01,-3.6954,128.1814,77.0,94,40,8.05
490,Kuala Terengganu,MY,2021-05-16 20:34:02,5.3302,103.1408,78.8,94,20,4.61
491,Vestmanna,FO,2021-05-16 20:31:44,62.1564,-7.1664,46.4,87,90,5.75
492,Maniitsoq,GL,2021-05-16 20:31:22,65.4167,-52.9,36.09,80,18,13.29
493,Seydisehir,TR,2021-05-16 20:34:02,37.4193,31.8453,51.78,66,62,3.51
494,Diffa,NE,2021-05-16 20:34:03,13.3154,12.6113,89.76,8,100,8.01
495,Santa Vitoria Do Palmar,BR,2021-05-16 20:34:03,-33.5189,-53.3681,57.11,63,100,2.21
496,Great Bend,US,2021-05-16 20:33:44,38.3645,-98.7648,77.0,69,75,13.8
497,Torgau,DE,2021-05-16 20:34:05,51.5667,13.0,50.0,87,20,3.44
498,Muzhi,RU,2021-05-16 20:34:05,65.3667,64.6667,37.06,94,100,4.99
499,Tigre,AR,2021-05-16 20:34:05,-34.426,-58.5796,62.6,63,0,3.44
500,Nioro,GM,2021-05-16 20:31:06,13.35,-15.75,84.9,37,53,11.48
501,Tabid,PH,2021-05-16 20:34:06,8.1089,123.7831,75.92,95,92,2.17
502,Leiyang,CN,2021-05-16 20:34:06,26.4024,112.8591,63.14,93,100,5.03
503,Tibati,CM,2021-05-16 20:34:06,6.4667,12.6333,68.59,94,78,1.21
504,Ko Samui,TH,2021-05-16 20:34:07,9.5357,99.9357,85.32,73,89,7.11
505,Sao Filipe,CV,2021-05-16 20:31:24,14.8961,-24.4956,74.79,67,57,12.1
506,Rongcheng,CN,2021-05-16 20:34:07,30.634,117.8517,55.65,94,100,1.45
507,Mezen,RU,2021-05-16 20:32:00,65.8522,44.24,44.76,82,53,7.83
508,Kawalu,ID,2021-05-16 20:34:07,-7.3817,108.2082,73.33,96,99,1.77
509,Santa Marta,CO,2021-05-16 20:34:07,11.2408,-74.199,83.77,75,99,16.15
510,La Granja,PH,2021-05-16 20:34:08,10.4,122.9833,77.45,80,88,5.3
511,Satinka,RU,2021-05-16 20:34:08,52.3792,41.6819,62.67,77,46,7.83
512,Mponela,MW,2021-05-16 20:34:08,-13.5319,33.7401,59.83,60,5,5.32
513,Thinadhoo,MV,2021-05-16 20:34:09,0.5333,72.9333,83.97,74,62,12.24
514,Nouadhibou,MR,2021-05-16 20:30:24,20.931,-17.0347,68.0,77,100,19.57
515,Gobabis,NA,2021-05-16 20:34:09,-22.45,18.9667,60.46,31,36,3.02
516,Aswan,EG,2021-05-16 20:32:08,24.0934,32.907,90.46,12,0,9.26
517,Mackenzie,CA,2021-05-16 20:34:09,55.2999,-123.1698,51.8,66,90,8.05
518,Halifax,CA,2021-05-16 20:31:01,44.6453,-63.5724,62.6,44,65,19.57
519,Gafanha Da Encarnacao,PT,2021-05-16 20:34:10,40.6181,-8.733,60.01,82,0,5.75
520,Maarianhamina,AX,2021-05-16 20:34:10,60.0973,19.9348,42.8,100,90,5.75
521,Rocha,UY,2021-05-16 20:30:04,-34.4833,-54.3333,55.8,65,100,1.39
522,De-Kastri,RU,2021-05-16 20:34:10,51.4667,140.7833,46.09,65,0,3.56
523,Pumiao,CN,2021-05-16 20:33:10,22.75,108.4833,78.8,89,0,4.47
524,Mattru,SL,2021-05-16 20:30:12,7.6244,-11.8332,75.58,95,100,5.39
525,Sicamous,CA,2021-05-16 20:30:13,50.8331,-118.9856,80.01,49,31,4.61
526,Falam,MM,2021-05-16 20:34:11,22.9167,93.6833,63.01,72,82,3.33
527,Rybnoye,RU,2021-05-16 20:34:11,54.7256,39.5119,55.99,100,57,4.16
528,Lagos,NG,2021-05-16 20:30:00,6.5833,3.75,84.2,79,20,6.91
529,Vestmannaeyjar,IS,2021-05-16 20:30:53,63.4427,-20.2734,41.0,75,40,10.36
530,Faanui,PF,2021-05-16 20:30:19,-16.4833,-151.75,81.73,71,60,14.88
531,Pearl,US,2021-05-16 20:31:37,32.2746,-90.132,84.0,39,40,14.97
532,Zhenlai,CN,2021-05-16 20:34:11,45.8495,123.2973,58.77,34,0,6.4
533,Ransang,PH,2021-05-16 20:34:12,8.9603,117.5828,79.97,84,35,3.11
534,Bhuj,IN,2021-05-16 20:34:12,23.2667,69.6667,88.2,49,100,10.33
535,Irun,ES,2021-05-16 20:34:12,43.339,-1.7894,57.2,82,75,4.61
536,Vilhena,BR,2021-05-16 20:29:23,-12.7406,-60.1458,78.8,65,0,6.91
537,Superior,US,2021-05-16 20:31:47,46.7208,-92.1041,75.99,67,1,6.91
538,Trapani,IT,2021-05-16 20:34:13,37.8333,12.6667,64.99,77,0,8.05
539,Ambilobe,MG,2021-05-16 20:34:13,-13.2,49.05,69.8,84,0,3.53
540,Chilliwack,CA,2021-05-16 20:34:13,49.1747,-121.9443,78.01,43,10,5.75
541,Torbat-E Jam,IR,2021-05-16 20:32:17,35.244,60.6225,67.5,19,57,10.8
542,San Pedro De Ycuamandiyu,PY,2021-05-16 20:31:20,-24.0917,-57.0764,76.98,57,4,3.49
543,Ladario,BR,2021-05-16 20:34:13,-19.0047,-57.6017,91.4,38,20,5.75
544,Tateyama,JP,2021-05-16 20:34:14,34.9833,139.8667,70.0,94,75,16.11
545,Awbari,LY,2021-05-16 20:32:01,26.5921,12.7805,84.07,15,15,9.22
546,Sangueya,GN,2021-05-16 20:34:14,10.7,-14.3667,79.75,83,90,3.49
547,San Andres,CO,2021-05-16 20:34:15,12.5847,-81.7006,87.8,66,75,9.22
548,Sola,VU,2021-05-16 20:31:15,-13.8833,167.55,82.17,74,29,14.29
549,Namatanai,PG,2021-05-16 20:34:15,-3.6667,152.4333,80.87,78,100,11.21
550,San Angelo,US,2021-05-16 20:31:37,31.4638,-100.437,87.8,40,1,10.36
551,Lat Yao,TH,2021-05-16 20:34:15,15.751,99.7893,82.0,99,93,6.85
552,Alta Floresta,BR,2021-05-16 20:34:16,-9.8756,-56.0861,87.8,48,40,6.91
553,Hami,CN,2021-05-16 20:32:23,42.8,93.45,68.56,25,100,5.39
554,Sorland,NO,2021-05-16 20:34:16,67.667,12.6934,48.2,81,0,2.3
555,Rio Gallegos,AR,2021-05-16 20:27:16,-51.6226,-69.2181,46.4,76,40,16.11
556,Ternate,ID,2021-05-16 20:31:30,0.8,127.4,81.81,79,100,1.48
557,Inuvik,CA,2021-05-16 20:29:12,68.3499,-133.7218,50.0,43,100,6.91
558,Bolkhov,RU,2021-05-16 20:34:16,53.4433,36.0044,56.98,78,81,6.78
559,Manadhoo,MV,2021-05-16 20:34:17,5.7667,73.3833,84.38,77,87,19.04
560,Yeppoon,AU,2021-05-16 20:34:17,-23.1333,150.7333,48.2,66,1,2.3
561,Nelson Bay,AU,2021-05-16 20:34:17,-32.7167,152.15,48.99,66,0,20.71
562,Kuching,MY,2021-05-16 20:34:18,1.55,110.3333,75.2,94,20,2.3
563,Bowen,AU,2021-05-16 20:30:05,-20.0167,148.2333,51.8,87,0,5.75
